Count ;Year;Start Month;Gender;Name;Country;Region;OFDA/BHA Response;AID Contribution ('000 US$);Magnitude (Kph);Total Deaths;No. Injured;No. Affected;No. Homeless;Total Affected;Reconstruction Costs ('000 US$);Reconstruction Costs, Adjusted ('000 US$);Insured Damage ('000 US$);Insured Damage, Adjusted ('000 US$);Total Damage ('000 US$);Total Damage, Adjusted ('000 US$)
1389;2010;8;;Hurricane Frank;Mexico;Americas;No;;;6;;154000;;154000;;;;;;
1390;2010;8;;Typhoon Mindulle;Viet Nam;Asia;No;;230;14;20;20560;120;20700;;;;;44000;61484
1391;2010;8;;Hurricane Earl;Antigua and Barbuda;Americas;No;;142;;;5000;;5000;;;;;12600;17607
1392;2010;9;;Hurricane Earl;United States of America;Americas;No;;;1;;;;;;;;;100000;139736
1393;2010;9;;Typhoon Kompasu;Republic of Korea;Asia;No;;120;12;;41500;;41500;;;;;;
1394;2010;9;;Typhoon Kompasu;Democratic People's Republic of Korea;Asia;No;;;20;;40000;;40000;;;;;;
1395;2010;9;;Typhoon Fanapi;China;Asia;No;;;75;;1000000;;1000000;;;;;298285;416811
1396;2010;9;;Typhoon Fanapi;Taiwan (Province of China);Asia;No;;220;2;100;;;100;;;;;63100;88173
1397;2010;9;;Hurricane 'Karl';Mexico;Americas;No;50;195;12;;230000;;230000;;;150000;209604;3900000;5449698
1398;2010;9;female;Tropical storm 'Nicole';Jamaica;Americas;Yes;68;65;15;26;2480;;2506;;;;;150000;209604
1399;2010;9;;Tropical storm Matthew;Belize;Americas;No;;;;;;;;;;;;;
1400;2010;9;;Tropical storm Matthew;Guatemala;Americas;No;;;;;;;;;;;;;
1401;2010;9;;Tropical storm Matthew;Honduras;Americas;No;;;4;;;;;;;;;;
1402;2010;9;;Tropical storm Matthew;Mexico;Americas;No;;;3;;1075;;1075;;;;;;
1403;2010;9;;Tropical storm Matthew;Nicaragua;Americas;No;;;;;;;;;;;;;
1404;2010;9;;Tropical storm Matthew;El Salvador;Americas;No;;;1;;;;;;;;;;
1405;2010;9;;Tropical storm Matthew;Venezuela (Bolivarian Republic of);Americas;No;;;8;;;;;;;;;;
1406;2010;9;female;Tropical storm Hermine;United States of America;Americas;No;;;8;;;;;;;;;;
1407;2010;10;;Typhoon Megi (Juan);China;Asia;No;;;;;;;;;;;;420000;586891
1408;2010;10;;Typhoon Megi (Juan);Philippines;Asia;Yes;6456;260;35;42;2008984;;2009026;;;;;275745;385315
1409;2010;10;;Typhoon Megi (Juan);Taiwan (Province of China);Asia;No;;;32;;;;;;;;;10000;13974
1410;2010;10;;Cyclone 'Giri';Myanmar;Asia;Yes;;193;45;49;260000;;260049;;;;;57000;79649
1411;2010;10;;Hurricane Tomas;Barbados;Americas;No;;;;;2500;;2500;;;;;;
1412;2010;10;;Hurricane Tomas;Dominican Republic;Americas;No;;;;;12000;;12000;;;;;;
1413;2010;11;;Hurricane Tomas;Haiti;Americas;No;;130;21;;5020;;5020;;;;;;
1414;2010;10;;Hurricane Tomas;Saint Lucia;Americas;Yes;;150;14;;181000;;181000;;;;;500;699
1415;2010;10;;Hurricane Tomas;Saint Vincent and the Grenadines;Americas;Yes;;;;;6000;100;6100;;;;;25000;34934
1416;2010;9;;Typhoon Meranti;China;Asia;No;;100;3;;;186000;186000;;;;;;
1417;2010;10;female;Cyclone Jal;India;Asia;No;;100;22;;;;;;;;;;
1418;2011;2;;Tropical Cyclone'Bingiza';Madagascar;Africa;Yes;2091;180;35;73;89297;25845;115215;;;;;;
1419;2011;2;;"Tropical Cyclone ""Yasi""";Australia;Oceania;No;;290;1;;7300;;7300;;;1300000;1760975;2500000;3386490
1420;2011;2;;"Tropical Cyclone ""Yasi""";Papua New Guinea;Oceania;No;;;;;;;;;;;;;
1421;2011;2;;"Tropical Cyclone ""Yasi""";Solomon Islands;Oceania;No;;;;;;;;;;;;;
1422;2011;1;;"Tropical Cyclone ""Yasi""";Vanuatu;Oceania;No;;;;;;;;;;;;;
1423;2011;1;Female;"Tropical cyclone ""Vania""";Vanuatu;Oceania;Yes;195;;;;32000;;32000;;;;;;
1424;2011;1;Female;Tropical cyclone Wilma;Tonga;Oceania;No;86;;3;;7600;;7600;;;;;3000;4064
1425;2011;5;;Typhoon Bebeng (Aere);Philippines;Asia;No;;;37;11;430081;;430092;;;;;31259;42343
1426;2011;6;Female;"Tropical storm ""Dodong"" (Sarika)";China;Asia;No;;;23;;;;;;;;;;
1427;2011;6;Female;"Tropical storm ""Dodong"" (Sarika)";Philippines;Asia;No;;;9;1;1151;;1152;;;;;;
1428;2011;6;Female;"Tropical storm ""Beatrix""";Mexico;Americas;No;;110;3;;450;;450;;;;;;
1429;2011;6;;"Topical storm ""Meari"" (Falcon)";Philippines;Asia;No;;120;20;4;1700085;;1700089;;;;;12869;17432
1430;2011;6;Female;"Tropical Storm ""Arlene""";Mexico;Americas;No;;;22;;300000;;300000;;;;;70000;94822
1431;2011;7;Female;"Tropical storm ""Dora""";Guatemala;Americas;No;;;5;;;;;;;;;;
1432;2011;7;Female;"Tropical storm ""Dora""";Mexico;Americas;No;;150;3;;200000;;200000;;;;;;
1433;2011;7;;Topical storm Juaning (Nock-ten);Philippines;Asia;No;1871;;84;53;1108171;;1108224;;;;;63258;85689
1434;2011;8;;Topical storm Juaning (Nock-ten);Thailand;Asia;No;;;18;;1000000;;1000000;;;;;;
1435;2011;8;;"Typhoon ""Kabayan"" (Muifa)";China;Asia;No;;;;;3649800;;3649800;;;;;482585;653708
1436;2011;8;;"Typhoon ""Kabayan"" (Muifa)";Philippines;Asia;No;;165;11;5;8418;;8423;;;;;59;80
1437;2011;8;;"Typhoon ""Kabayan"" (Muifa)";Democratic People's Republic of Korea;Asia;Yes;;;10;887;5612;;6499;;;;;;
1438;2011;8;Female;"Tropical storm ""Emily""";Dominican Republic;Americas;No;;;3;;7000;;7000;;;;;;
1439;2011;8;female;"Tropical storm ""Emily""";Haiti;Americas;No;;;1;;1500;;1500;;;;;;
1440;2011;8;female;"Tropical storm ""Emily""";Martinique;Americas;No;;;1;;;;;;;;;;
1441;2011;8;female;"Tropical storm ""Emily""";Puerto Rico;Americas;No;;;;;;;;;;;;;
1442;2011;8;female;Hurricane Irene;Bahamas;Americas;Yes;;;;;10000;;10000;;;;;40000;54184
1443;2011;8;female;Hurricane Irene;Canada;Americas;No;;130;1;;;;;;;;;;
1444;2011;8;female;Hurricane Irene;Dominican Republic;Americas;No;;;4;;37000;;37000;;;;;30000;40638
1445;2011;8;female;Hurricane Irene;Haiti;Americas;No;;;2;4;1000;540;1544;;;;;;
1446;2011;8;female;Hurricane Irene;Puerto Rico;Americas;No;;130;1;;1500;771;2271;;;450000;609568;500000;677298
1447;2011;8;female;Hurricane Irene;United States of America;Americas;No;;;46;;370000;;370000;;;;;7300000;9888551
1448;2011;8;female;Typhoon Mina (Nanmadol);Philippines;Asia;No;;;43;37;403193;;403230;;;;;34452;46669
1449;2011;9;;Typhoon Roke;Japan;Asia;No;;215;13;308;;;308;;;1210000;1639061;1820000;2465365
1450;2011;10;;Typhoon Quiel (Nalgae);Philippines;Asia;No;;;25;12;1113763;;1113775;;;;;2655;3596
1451;2011;9;;Typhoon Pedring (Nesat);China;Asia;No;;;3;;1000000;;1000000;;;;;219000;296657
1452;2011;9;;Typhoon Pedring (Nesat);Philippines;Asia;No;1767;;103;91;3030755;;3030846;;;;;344173;466215
1453;2011;10;;Tropical Storm Ramon (Banyan);Philippines;Asia;No;;;11;6;75632;;75638;;;;;;
1454;2011;10;female;Hurricane Jova;Mexico;Americas;No;71;160;5;;50000;;50000;;;;;27700;37522
1455;2011;11;female;Keila;Oman;Asia;No;;;14;200;;;200;;;;;;
1456;2011;9;female;Tropical storm Orphelia;Dominica;Americas;No;;;;;144;96;240;;;;;;
1457;2011;9;;Typhoon Talas;Japan;Asia;No;;90;68;;1300;;1300;;;430000;582476;650000;880487
1458;2011;9;;Tropical Storm Lee;United States of America;Americas;No;;75;15;;600;;600;;;560000;758574;750000;1015947
1459;2011;9;;Hurricane Nate;Mexico;Americas;No;;100;10;;;;;;;;;;
1460;2011;12;;Tropical storm Washi (Sendong);Philippines;Asia;Yes;;;1439;6071;1144229;;1150300;;;;;38082;51586
1461;2011;6;;Tropical Storm Haima (Egay);China;Asia;No;;;;;;;;;;;;;
1462;2011;6;;Tropical Storm Haima (Egay);Philippines;Asia;No;;;;;;;;;;;;;
1463;2011;6;;Tropical Storm Haima (Egay);Viet Nam;Asia;No;;;;;;;;;;;;;
1464;2012;1;;Cyclone Funso;Madagascar;Africa;No;;;;;300;;300;;;;;;
1465;2012;1;;Cyclone Funso;Mozambique;Africa;No;;212;10;;65000;;65000;;;;;;
1466;2012;1;;Cyclone Funso;Malawi;Africa;Yes;;;;;6000;;6000;;;;;;
1467;2012;1;;Tropical Storm Dando;Mozambique;Africa;No;;;20;42;40000;;40042;;;;;;
1468;2012;1;;Tropical Storm Dando;South Africa;Africa;No;;;;;1350;;1350;;;;;;
1469;2012;2;Female;Cyclone Giovanna;Madagascar;Africa;Yes;4262;200;35;284;250000;;250284;;;;;100000;132713
1470;2012;2;Female;"Tropical depression ""Irina""";Madagascar;Africa;Yes;;;77;15;85000;;85015;;;;;;
1471;2012;3;Female;"Tropical depression ""Irina""";Mozambique;Africa;No;;;3;13;4945;;4958;;;;;;
1472;2012;6;Female;Tropical storm Debby;United States of America;Americas;No;;;9;1;17000;;17001;;;200000;265427;210000;278698
1473;2012;7;;Typhoon Vicente;China;Asia;No;;;8;;58500;;58500;;;;;329000;436627
1474;2012;7;;Typhoon Vicente;Viet Nam;Asia;No;;;10;3;;;3;;;;;;
1475;2012;8;;Tropical storm Gener (Saola);China;Asia;No;;;34;;183630;48540;232170;;;;;124000;164565
1476;2012;7;;Tropical storm Gener (Saola);Philippines;Asia;No;;150;58;35;949051;;949086;;;;;9821;13034
1477;2012;8;;Tropical storm Gener (Saola);Taiwan (Province of China);Asia;No;;;6;;;;;;;;;27000;35833
1478;2012;8;;Ernesto;Mexico;Americas;No;;;12;;;;;;;15000;19907;300000;398140
1479;2012;8;;Typhoon Haikui;China;Asia;No;;150;3;7;6000000;;6000007;;;230000;305241;1500000;1990700
1480;2012;8;;Typhoon Damrey;China;Asia;No;;;15;;3790000;;3790000;;;106000;140676;600000;796280
1481;2012;8;;TYphoon Kai-Tak;China;Asia;No;;;2;;107500;;107500;;;;;262000;347709
1482;2012;8;;TYphoon Kai-Tak;Philippines;Asia;No;;;4;;;;;;;;;3000;3981
1483;2012;8;;TYphoon Kai-Tak;Viet Nam;Asia;No;;;17;14;59320;1145;60479;;;;;6800;9025
1484;2012;8;;Typhoon Igme (Tembin);Philippines;Asia;No;;165;11;1;5606;;5607;;;;;99;131
1485;2012;8;;Hurricane Isaac;Cuba;Americas;No;;;1;;45496;;45496;;;;;;
1486;2012;8;;Hurricane Isaac;Dominican Republic;Americas;No;;;5;;20515;;20515;;;;;;
1487;2012;8;;Hurricane Isaac;Haiti;Americas;No;;;13;7;8000;;8007;;;;;;
1488;2012;8;;Hurricane Isaac;Puerto Rico;Americas;No;;;;;;;;;;;;;
1489;2012;8;;Hurricane Isaac;United States of America;Americas;No;;;1;;60000;;60000;;;;;2000000;2654266
1490;2012;9;;Typhoon Lawin (Jelawat);Philippines;Asia;No;;210;4;;7921;;7921;;;;;;
1491;2012;6;female;Hurricane Carlotta;Mexico;Americas;No;;150;7;;87000;;87000;;;84000;111479;555000;736559
1492;2012;10;;Typhoon Son Tinh (Ofel);China;Asia;No;;;1;;126000;;126000;;;;;197000;261445
1493;2012;10;;Typhoon Son Tinh (Ofel);Philippines;Asia;No;;;36;19;108021;;108040;;;;;1339;1777
1494;2012;10;;Typhoon Son Tinh (Ofel);Viet Nam;Asia;No;;;11;90;;278400;278490;;;;;336000;445917
1495;2012;10;female;Hurricane Sandy;Bahamas;Americas;No;;;1;;;;;;;;;;
1496;2012;10;female;Hurricane Sandy;Cuba;Americas;No;;175;11;;;162605;162605;;;;;;
1497;2012;10;female;Hurricane Sandy;Dominican Republic;Americas;No;;;3;;22000;;22000;;;;;30000;39814
1498;2012;10;female;Hurricane Sandy;Haiti;Americas;Yes;;;75;20;168500;33330;201850;;;;;254000;337092
1499;2012;10;female;Hurricane Sandy;Jamaica;Americas;Yes;;;1;;215850;;215850;;;;;16542;21953
1500;2012;10;female;Hurricane Sandy;United States of America;Americas;No;;;54;;;;;;;;;50000000;66356661
1501;2012;8;;Typhoon Bolaven;Japan;Asia;No;;;;;;;;;;;;86000;114133
1502;2012;8;;Typhoon Bolaven;Republic of Korea;Asia;No;;;20;;;;;;;;;450000;597210
1503;2012;8;;Typhoon Bolaven;Democratic People's Republic of Korea;Asia;No;;;59;1;10960;33500;44461;;;;;;
1504;2012;11;;Cyclone Nilam;India;Asia;No;;;40;;70000;;70000;;;;;;
1505;2012;10;;Cyclone Nilam;Sri Lanka;Asia;No;;;;;;69000;69000;;;;;57000;75647
1506;2012;9;female;Typhoon Karen;Philippines;Asia;No;;;1;;1234;;1234;;;;;;
1507;2012;9;;Typhoon Jelawat;Japan;Asia;No;;126;2;180;18045;;18225;;;;;27400;36363
1508;2012;10;Female;Tropical Storm Marce (Gaemi);Philippines;Asia;No;;80;;;322;;322;;;;;;
1509;2012;12;;Cyclone Evan;Fiji;Oceania;Yes;;;2;;8400;;8400;;;;;8400;11148
1510;2012;12;;Cyclone Evan;Wallis and Futuna Islands;Oceania;No;;156;;2;1250;;1252;;;;;;
1511;2012;12;;Cyclone Evan;Samoa;Oceania;Yes;3458;;12;;12703;;12703;;;;;133000;176509
1512;2012;12;;Typhoon Bopha;Philippines;Asia;Yes;;260;1901;2666;6243998;;6246664;;;;;898352;1192233
1513;2012;12;;Typhoon Bopha;Palau;Oceania;No;;;;;;1250;1250;;;;;;
1514;2012;12;;Tropical storm Wukong (Quinta);Philippines;Asia;No;120;;24;3;241603;;241606;;;;;5526;7334
1515;2012;8;;Typhoon Tembin;Republic of Korea;Asia;No;;;2;;;;;;;;;;
1516;2012;8;;Typhoon Tembin;Taiwan (Province of China);Asia;No;;;8;;;;;;;;;8300;11015
1517;2012;9;;Typhoon Sanba;Japan;Asia;No;;;;;25250;;25250;;;;;31000;41141
1518;2012;9;;Typhoon Sanba;Republic of Korea;Asia;No;;;;;3120;;3120;;;;;349000;463169
1519;2013;1;;Ex-Tropical cyclone Oswald;Australia;Oceania;No;;;6;;7500;;7500;;;1000000;1307974;2000000;2615947
1520;2013;1;;Topical Depression Feleng;Madagascar;Africa;No;;;9;;4598;;4598;;;;;;
1521;2013;2;;Topical Depression Feleng;Seychelles;Africa;No;;;;;3000;;3000;;;;;9300;12164
1522;2013;2;Female;Tropical cyclone Haruna;Madagascar;Africa;No;;177;42;127;40154;;40281;;;;;25000;32699
1523;2013;1;;Tropcal storm Auring;Philippines;Asia;No;;;1;;10597;;10597;;;;;;
1524;2013;5;female;Tropical cyclone Mahasen;Bangladesh;Asia;No;;;17;65;1498579;;1498644;;;;;;
1525;2013;5;female;Tropical cyclone Mahasen;India;Asia;No;;;8;4;;;4;;;;;;
1526;2013;5;female;Tropical cyclone Mahasen;Sri Lanka;Asia;No;;;7;;3478;3861;7339;;;;;;
1527;2013;5;female;Hurricane Barbara;Mexico;Americas;No;;;4;;12000;;12000;;;;;;
1528;2013;7;;Typhoon Soulik;China;Asia;No;;120;9;150;390000;;390150;;;;;460000;601668
1529;2013;7;;Typhoon Soulik;Taiwan (Province of China);Asia;No;;220;3;54;;;54;;;;;43500;56897
1530;2013;7;;Typhoon Rumbia;China;Asia;No;;110;7;;21000;;21000;;;;;177000;231511
1531;2013;6;;Typhoon Rumbia;Philippines;Asia;No;;;7;4;3592;;3596;;;;;1000;1308
1532;2013;7;;Tropical storm Ciramon;China;Asia;No;;;1;;3000;;3000;;;;;253000;330917
1533;2013;8;;Tropical storm Utor (Labuyo);China;Asia;No;;;88;;8000000;;8000000;;;;;2120000;2772904
1534;2013;8;;Tropical storm Utor (Labuyo);Philippines;Asia;No;;;18;7;395723;;395730;;;;;32431;42419
1535;2013;8;;Typhoon Trami (Maring);China;Asia;No;;;;;189800;;189800;;;;;376000;491798
1536;2013;8;;Typhoon Trami (Maring);Taiwan (Province of China);Asia;No;;;2;;;;;;;;;12000;15696
1537;2013;8;;Tropical storm Fernand;Mexico;Americas;No;;;14;;5000;;5000;;;;;2000;2616
1538;2013;8;;Tropical storm Jebi;China;Asia;No;;;;;5000;;5000;;;;;20000;26159
1539;2013;8;;Tropical storm Jebi;Viet Nam;Asia;No;;;7;11;5000;;5011;;;;;1000;1308
1540;2013;9;;Hurricane Manuel ;Mexico;Americas;Yes;;;169;;105000;;105000;;;685000;895962;4200000;5493489
1541;2013;9;female;Typhoon Usagi (Odette);China;Asia;No;;;20;;506000;;506000;;;;;;
1542;2013;9;female;Typhoon Usagi (Odette);Philippines;Asia;Yes;;;5;;72696;;72696;;;;;;
1543;2013;9;female;Typhoon Usagi (Odette);Taiwan (Province of China);Asia;No;;;;;;;;;;;;6100;7979
1544;2013;2;female;Tropical depression Crising (Shanshan);Philippines;Asia;No;;;6;4;262880;;262884;;;;;1680;2197
1545;2013;10;female;Typhoon Wipha;Japan;Asia;No;;;39;107;19182;;19289;;;;;200000;261595
1546;2013;10;female;Cyclone Phailin;India;Asia;Yes;;200;47;;13230000;;13230000;;;;;633471;828563
1547;2013;9;female;Hurricane Ingrid;Mexico;Americas;No;;;23;;50000;;50000;;;230000;300834;1500000;1961960
1548;2013;9;;Tropical storm Toraji;Japan;Asia;No;;;1;19;4317;;4336;;;;;2000;2616
1549;2013;9;;Tropical storm Man-Yi;Japan;Asia;No;;;6;141;30147;;30288;;;;;2000;2616
1550;2013;9;;Typhoon Wutip ;China;Asia;No;;;74;;;;;;;;;;
1551;2013;9;;Typhoon Wutip ;Viet Nam;Asia;No;;194;31;330;1835255;;1835585;;;;;663230;867487
1552;2013;10;;Tropical storm Fitow;China;Asia;No;;160;8;;475000;;475000;;;;;6700000;8763423
1553;2013;10;;Tropical storm Fitow;Japan;Asia;No;;;;;4392;;4392;;;;;;
1554;2013;10;;Tropical storm Nari (SAnti);Philippines;Asia;No;;;20;154;871601;;871755;;;;;96723;126511
1555;2013;10;;Tropical storm Nari (SAnti);Viet Nam;Asia;No;;133;20;154;109600;;109754;;;;;76000;99406
1556;2013;11;female;Typhoon Haiyan (Yolanda);China;Asia;No;;118;5;;1800;50000;51800;;;;;;
1557;2013;11;Female;Typhoon Haiyan (Yolanda);Philippines;Asia;Yes;865152;315;7354;28689;16078181;;16106870;;;700000;915581;10000000;13079735
1558;2013;11;Female;Typhoon Haiyan (Yolanda);Palau;Oceania;Yes;;160;;;;;;;;;;;
1559;2013;11;Female;Typhoon Haiyan (Yolanda);Viet Nam;Asia;No;;102;16;89;12630;375;13094;;;;;734000;960053
1560;2013;10;Female;Typhoon Krosa (Vinta);Philippines;Asia;No;;;4;;220443;;220443;;;;;4729;6185
1561;2013;11;Female;Helen;India;Asia;No;;65;10;;;;;;;;;262000;342689
1562;2014;1;;Ian;Tonga;Oceania;Yes;;270;1;14;4000;;4014;;;;;31000;39900
1563;2014;1;;Cyclone Beisja;Réunion;Africa;No;;151;1;15;250;;265;;;49000;63068;85000;109403
1564;2014;1;;Tropical Depression Agaton ( (Lingling);Philippines;Asia;No;;;79;86;1148621;;1148707;;;;;12591;16206
1565;2014;1;;Topical storm Basyang (Kajiki);Philippines;Asia;No;;;6;;47740;;47740;;;;;3200;4119
1566;2014;3;Female;Cyclone Helen;Comoros;Africa;No;;100;;;9511;;9511;;;;;;
1567;2014;3;Female;Cyclone Helen;Madagascar;Africa;No;;240;17;;;1736;1736;;;;;;
1568;2014;3;Female;Tropical cylone Lusi ;Vanuatu;Oceania;No;;140;12;6;20000;;20006;;;;;2000;2574
1569;2014;5;;Boris;Guatemala;Americas;No;;;5;;100000;;100000;;;;;;
1570;2014;5;;Boris;Mexico;Americas;No;;40;;;;;;;;;;;
1571;2014;6;;Hagibis;China;Asia;No;;80;;;5000;;5000;;;;;131000;168609
1572;2014;7;Female;Typhoon Rammasun (Glenda);China;Asia;No;;200;71;99;9960000;;9960099;;;;;4232973;5448234
1573;2014;7;female;Typhoon Rammasun (Glenda);Philippines;Asia;Yes;;150;111;1250;4653716;;4654966;;;;;820576;1056158
1574;2014;7;female;Typhoon Rammasun (Glenda);Viet Nam;Asia;No;;;27;;36000;;36000;;;;;6200;7980
1575;2014;7;;Typhoon Neoguri;Japan;Asia;No;;130;7;66;600;;666;;;;;156000;200787
1576;2014;7;;Typhoon Henry (Matmo);China;Asia;No;;120;14;;;;;;;;;500000;643547
1577;2014;7;;Typhoon Henry (Matmo);Philippines;Asia;No;;;2;;683;;683;;;;;;
1578;2014;7;;Typhoon Henry (Matmo);Taiwan (Province of China);Asia;No;;160;;;;;;;;;;20000;25742
1579;2014;8;female;Hurricane Iselle;United States of America;Americas;No;;95;1;;834;;834;;;;;66000;84948
1580;2014;8;;Tropical storm Nakri;Japan;Asia;No;;;;;4401;;4401;;;;;;
1581;2014;8;;Tropical storm Nakri;Republic of Korea;Asia;No;;;14;;;;;;;;;;
1582;2014;8;;Typhoon Halong;Japan;Asia;No;;160;10;96;21654;;21750;;;;;200000;257419
1583;2014;8;female;Hurricane Marie;Mexico;Americas;No;;220;3;;30000;;30000;;;;;14000;18019
1584;2014;9;;Tropical strom Fung-Wong (Mario);China;Asia;No;;;;;1250;;1250;;;;;;
1585;2014;9;;Tropical strom Fung-Wong (Mario);Philippines;Asia;No;;85;22;16;2052141;;2052157;;;;;75783;97540
1586;2014;9;;Tropical strom Fung-Wong (Mario);Taiwan (Province of China);Asia;No;;;;;;;;;;;;400000;514838
1587;2014;9;female;Hurricane Odile;Mexico;Americas;No;;205;6;135;75000;;75135;;;1200000;1544513;2500000;3217735
1588;2014;9;;Tropical storm Dolly;Mexico;Americas;No;;75;1;;1500;;1500;;;;;500;644
1589;2014;9;;Hurricane Norbert;Mexico;Americas;No;;205;3;;7500;;7500;;;;;25000;32177
1590;2014;9;;Typhoon Kalmaegi (Luis);China;Asia;No;;;9;;394000;;394000;;;;;2900000;3732572
1591;2014;9;;Typhoon Kalmaegi (Luis);Philippines;Asia;No;;130;4;1;431085;;431086;;;;;19183;24690
1592;2014;9;;Typhoon Kalmaegi (Luis);Viet Nam;Asia;No;;130;11;;11325;;11325;;;;;4500;5792
1593;2014;10;;Cyclone Hudhud;India;Asia;Yes;;215;53;;920000;;920000;;;530000;682160;7000000;9009658
1594;2014;10;;Typhoon Vongfong;Japan;Asia;No;;290;9;94;1104;;1198;;;;;100000;128709
1595;2014;10;;Typhoon Phanfone;Japan;Asia;No;;110;7;60;8706;;8766;;;;;100000;128709
1596;2014;10;;Tropical storm Trudy;Mexico;Americas;No;;;6;;30000;;30000;;;;;2000;2574
1597;2014;4;female;Cyclone Ita;Papua New Guinea;Oceania;No;;;;;12346;;12346;;;;;;
1598;2014;11;female;Tropical storm 'Sinlaku' (Queenie);Philippines;Asia;No;;;12;;4695;;4695;;;;;;
1599;2014;11;female;Tropical storm 'Sinlaku' (Queenie);Viet Nam;Asia;No;;;;;750;;750;;;;;;
1600;2014;12;female;Typhoon 'Hagupit' (Ruby);Philippines;Asia;Yes;8139;210;18;916;4149484;;4150400;;;;;113878;146572
1601;2014;12;;Tropical storm 'Jangmi' (Seniang);Philippines;Asia;No;;210;72;;578549;;578549;;;;;17688;22766
1602;2015;1;;Tropical storm 'Chedza' ;Madagascar;Africa;No;;;89;37;;173970;174007;;;;;36000;46280
1603;2015;1;;Tropical storm 'Amang' (Mekkhala);Philippines;Asia;No;;;2;;21687;;21687;;;;;1000;1286
1604;2015;2;;Cyclone Lam ;Australia;Oceania;No;;185;;;390;48;438;;;;;78000;100274
1605;2015;2;;Tropical storm 'Fundi';Madagascar;Africa;No;;;6;;28450;8430;36880;;;;;10000;12856
1606;2015;2;female;Cyclone 'Marcia';Australia;Oceania;No;;210;1;;;6000;6000;;;396000;509085;546000;701921
1607;2015;3;Female;Cyclone 'Pam';Kiribati;Oceania;Yes;;;;;1500;;1500;;;;;;
1608;2015;3;Female;Cyclone 'Pam';Papua New Guinea;Oceania;No;;;;;9199;;9199;;;;;;
1609;2015;3;Female;Cyclone 'Pam';Solomon Islands;Oceania;Yes;;;;;44096;;44096;;;;;;
1610;2015;3;Female;Cyclone 'Pam';Tuvalu;Oceania;Yes;;;;;4613;;4613;;;;;;
1611;2015;3;Female;Cyclone 'Pam';Vanuatu;Oceania;Yes;44127;250;11;;188000;;188000;;;;;449400;577735
1612;2015;4;;Typhoon' Maysak';China;Asia;No;;;6;;12000;;12000;;;;;209000;268684
1613;2015;3;;Typhoon' Maysak';Micronesia (Federated States of);Oceania;Yes;;260;5;;35000;;35000;;;;;11000;14141
1614;2015;4;;Typhoon' Maysak';Philippines;Asia;No;;200;;;2761;;2761;;;;;;
1615;2015;3;;Cyclone 'Olwyn';Australia;Oceania;No;;160;;;600;;600;;;49000;62993;57000;73277
1616;2015;5;;Typhoon Noul (Dodong);Japan;Asia;No;;180;;6;39;;45;;;;;23200;29825
1617;2015;5;;Typhoon Noul (Dodong);Philippines;Asia;No;;220;2;;523;;523;;;;;348;447
1618;2015;7;;Typhoon Chan-Home;China;Asia;No;;;;;10800;3000;13800;;;;;940000;1208435
1619;2015;7;;Typhoon Chan-Home;Japan;Asia;No;;250;1;27;;;27;;;;;;
1620;2015;7;;Typhoon Chan-Home;Philippines;Asia;No;;;5;;10800;3300;14100;;;;;1500000;1928354
1621;2015;7;;Typhoon Chan-Home;Taiwan (Province of China);Asia;No;;;;6;;;6;;;;;;
1622;2015;6;;Tropical storm Kujira;China;Asia;No;;;;;193000;;193000;;;;;11000;14141
1623;2015;6;;Tropical storm Kujira;Viet Nam;Asia;No;;;7;;;115;115;;;;;;
1624;2015;7;;Typhoon Nangka;Japan;Asia;No;;185;2;56;789;;845;;;127000;163267;207000;266113
1625;2015;7;;Tropical cyclone Linfa (Egay);China;Asia;No;;;;;56000;;56000;;;;;213000;273826
1626;2015;7;;Tropical cyclone Linfa (Egay);Philippines;Asia;No;;;;;55567;;55567;;;;;2218;2851
1627;2015;7;female;Tropical cylone Raquel;Solomon Islands;Oceania;No;;;9;;;400;400;;;;;2000;2571
1628;2015;7;;Cyclone 'Komen';Bangladesh;Asia;No;;;45;;2600000;;2600000;;;;;40000;51423
1629;2015;8;female;Typhoon 'Soudelor' (Hanna);China;Asia;No;;230;18;;1580000;;1580000;;;;;1282690;1648987
1630;2015;8;female;Typhoon 'Soudelor' (Hanna);Northern Mariana Islands;Oceania;No;;170;;10;350;;360;;;;;;
1631;2015;8;female;Typhoon 'Soudelor' (Hanna);Philippines;Asia;No;;;;;3843;;3843;;;;;;
1632;2015;8;female;Typhoon 'Soudelor' (Hanna);Taiwan (Province of China);Asia;No;;;6;380;;;380;;;;;;
1633;2015;8;;Typhoon Goni (Ineng);Japan;Asia;No;;198;;70;;;70;;;;;;
1634;2015;8;;Typhoon Goni (Ineng);Philippines;Asia;No;;252;40;24;318359;;318383;;;;;30299;38951
1635;2015;8;female;Hurricane Erika;Dominica;Americas;Yes;;;30;20;28000;574;28594;;;;;482810;620686
1636;2015;8;female;Hurricane Erika;Dominican Republic;Americas;No;1015;;;;33;2100;2133;;;;;;
1637;2015;8;female;Hurricane Erika;Haiti;Americas;No;;;5;3;;1966;1969;;;;;;
1638;2015;9;;Tropical Storm Etau;Japan;Asia;No;;;8;46;60000;;60046;;;250000;321392;;
1639;2015;9;;Typhoon Dujuan;China;Asia;No;;;;;;;;;;79000;101560;661000;849761
1640;2015;9;;Typhoon Dujuan;Japan;Asia;No;;;;;;;;;;;;;
